geneName,genebiotype,entrezid,product,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC413504,protein_coding,413504,serine/threonine-protein kinase mig-15,447.5937242,0.853761689,0.237053595,3.601555544,0.000316319,0.013320537
LOC409353,protein_coding,409353,WD repeat-containing protein 43,148.3670991,0.826318,0.230152096,3.590312729,0.000330281,0.01375764
LOC409663,protein_coding,409663,lysozyme,2252.529738,-1.073012136,0.298938704,-3.589405195,0.000331433,0.01375764
LOC410776,protein_coding,410776,protein 60A,76.23308815,-1.160720367,0.323235285,-3.59094573,0.00032948,0.01375764
LOC724449,protein_coding,724449,protein lethal(2)essential for life,434.0931167,1.29017915,0.36025544,3.581289847,0.000341902,0.014124931
LOC102654681,protein_coding,102654681,mitochondrial inner membrane protease subunit 2,66.00625485,1.072078176,0.299516768,3.579359458,0.000344437,0.014147117
LOC409444,protein_coding,409444,AMP deaminase 2,680.7613728,1.052344242,0.294081151,3.57841446,0.000345685,0.014147117
LOC724652,protein_coding,724652,uncharacterized LOC724652,50.09289104,-1.691931981,0.473570386,-3.572714914,0.000353299,0.014391169
LOC410190,protein_coding,410190,tyrosine-protein kinase Dnt,98.79429353,1.361329424,0.381534014,3.568042097,0.000359659,0.01458207
LOC410918,protein_coding,410918,"protein tramtrack, beta isoform",706.7702307,0.705380292,0.198230649,3.558381586,0.000373147,0.015058898
LOC409212,protein_coding,409212,cadherin-87A,143.4585103,-1.177808167,0.33171138,-3.550701722,0.000384206,0.015362936
LOC409774,protein_coding,409774,proteoglycan Cow,285.1159812,-1.212536174,0.341395251,-3.5517078,0.00038274,0.015362936
LOC410775,protein_coding,410775,laminin subunit alpha-1,234.8737368,1.25793329,0.3545087,3.548384823,0.000387601,0.015427955
LOC100642173,protein_coding,100642173,uncharacterized LOC100642173,16.31410196,-3.691156896,1.040891638,-3.546149053,0.000390905,0.015488724
Imd,protein_coding,100302584,immune deficiency,84.44269611,0.963824317,0.272008089,3.543366383,0.000395053,0.015582266
LOC413858,protein_coding,413858,uncharacterized LOC413858,80.04191409,-1.406287955,0.398103559,-3.532467677,0.000411701,0.016165737
LOC102656338,lncRNA,102656338,uncharacterized LOC102656338,33.18874714,1.509388154,0.428438275,3.523000256,0.000426691,0.016604754
LOC412287,protein_coding,412287,peptidyl-prolyl cis-trans isomerase FKBP4,488.2953168,0.710519999,0.201644839,3.523621058,0.000425693,0.016604754
LOC552421,protein_coding,552421,glycogenin-1,277.5324998,-1.294438817,0.368162909,-3.515940318,0.000438199,0.016976821
LOC550645,protein_coding,550645,max-binding protein MNT,92.82527748,1.076577858,0.30654892,3.511928405,0.000444868,0.017083316
LOC410879,protein_coding,410879,U3 small nucleolar RNA-interacting protein 2,77.09072368,1.055379175,0.30048918,3.512203581,0.000444407,0.017083316
LOC412885,protein_coding,412885,protein N-terminal asparagine amidohydrolase,1573.60501,-0.676752568,0.192997946,-3.506527317,0.000453995,0.017357338
LOC107965522,lncRNA,107965522,uncharacterized LOC107965522,10.51708013,-2.306389785,0.660575336,-3.491486373,0.000480341,0.01828442
LOC100576283,lncRNA,100576283,uncharacterized LOC100576283,10.40944528,2.437049969,0.700215516,3.480428401,0.000500613,0.018809656
LOC100578515,protein_coding,100578515,uncharacterized LOC100578515,266.0700961,-1.223624943,0.351363655,-3.482502892,0.00049675,0.018809656
LOC413113,protein_coding,413113,probable serine/threonine-protein kinase samkC,34.52776946,-2.158746074,0.620091157,-3.481336656,0.000498918,0.018809656
LOC725023,protein_coding,725023,mediator of RNA polymerase II transcription subunit 26,110.764467,0.975013279,0.280472999,3.476317808,0.000508349,0.01901838
LOC551724,protein_coding,551724,S-adenosylmethionine decarboxylase proenzyme,89.66174464,1.072202219,0.309062709,3.469206042,0.000521999,0.019239451
LOC408276,protein_coding,408276,ATP-dependent RNA helicase bel,654.8753556,0.699256254,0.201631145,3.467997242,0.000524353,0.019239451
LOC551259,protein_coding,551259,titin,2427.675727,-1.149026691,0.331206931,-3.469210884,0.00052199,0.019239451
LOC409666,protein_coding,409666,ABC transporter G family member 20,440.5658584,-1.820038984,0.524882782,-3.467515123,0.000525294,0.019239451
LOC724569,protein_coding,724569,uncharacterized LOC724569,14.16347866,-2.917005488,0.840587529,-3.470198388,0.000520074,0.019239451
LOC113218951,protein_coding,113218951,uncharacterized LOC113218951,9.233234211,3.017134407,0.871628058,3.461492981,0.000537188,0.019592757
LOC726798,protein_coding,726798,sn1-specific diacylglycerol lipase beta,309.1837306,-1.548173083,0.447939581,-3.456209606,0.000547829,0.019897611
LOC725074,protein_coding,725074,omega-conotoxin-like protein 1,3644.723872,1.364280459,0.395290319,3.451337903,0.000557815,0.019911792
LOC413686,protein_coding,413686,H/ACA ribonucleoprotein complex subunit 1,282.163885,0.955448777,0.276766658,3.452181647,0.000556073,0.019911792
LOC408733,protein_coding,408733,protein pinocchio,2681.803578,0.923063845,0.267591165,3.449530348,0.000561563,0.019911792
LOC413209,protein_coding,413209,dnaJ homolog subfamily C member 2,137.2871814,0.863260689,0.250263912,3.449401402,0.000561831,0.019911792
LOC551113,protein_coding,551113,"delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",269.6152697,-0.965008981,0.27976496,-3.449356138,0.000561925,0.019911792
LOC724706,protein_coding,724706,trichohyalin,38.27187842,-1.46757799,0.425074609,-3.452518588,0.000555379,0.019911792
LOC107966102,lncRNA,107966102,uncharacterized LOC107966102,73.54226279,1.804819874,0.523471571,3.447789667,0.000565194,0.019931157
LOC551632,protein_coding,551632,methyl farnesoate epoxidase,34.69626858,-1.621926921,0.47054565,-3.446906631,0.000567045,0.019931157
LOC726972,protein_coding,726972,uncharacterized LOC726972,152.4549886,-0.901260405,0.261950463,-3.440575732,0.000580478,0.020321391
LOC551749,protein_coding,551749,LARGE xylosyl- and glucuronyltransferase 1,133.5108908,0.923213086,0.26843321,3.439265524,0.000583295,0.020338324
LOC552110,protein_coding,552110,uncharacterized LOC552110,329.7718759,-1.011706234,0.294475247,-3.435624027,0.000591191,0.020531514
LOC411173,protein_coding,411173,torso-like protein,141.0846864,-1.016751754,0.296110993,-3.43368459,0.000595437,0.020596909
LOC408359,protein_coding,408359,MAGUK p55 subfamily member 6,221.7185554,0.867748444,0.253213293,3.426946636,0.000610409,0.021031365
LOC550659,protein_coding,550659,adiponectin receptor protein,419.8810831,0.881932567,0.257913992,3.41948322,0.000627402,0.021531746
LOC411958,protein_coding,411958,TWiK family of potassium channels protein 18,52.23982562,-1.814536052,0.531067136,-3.416773375,0.00063368,0.021661918
LOC409639,protein_coding,409639,UPF0183 protein CG7083,286.8458611,1.027046794,0.301059838,3.411437413,0.000646213,0.021961118
LOC100578498,protein_coding,100578498,tricalbin-3,22.82993692,-1.513431216,0.443703431,-3.410907175,0.000647471,0.021961118
LOC725682,protein_coding,725682,uncharacterized LOC725682,425.7111189,1.286813262,0.377571814,3.408128511,0.000654101,0.022099988
LOC100577168,protein_coding,100577168,uncharacterized LOC100577168,40.03586899,1.184060313,0.348199288,3.400524798,0.000672566,0.022636142
LOC100578680,protein_coding,100578680,uncharacterized LOC100578680,191.8292231,-1.141214986,0.335807592,-3.398419251,0.000677765,0.022723364
LOC409288,protein_coding,409288,tribbles homolog 2,633.859242,1.131162528,0.333594339,3.390832504,0.000696807,0.023196143
LOC409560,protein_coding,409560,eukaryotic translation initiation factor 4B,648.5095376,0.716622397,0.211350487,3.390682501,0.000697188,0.023196143
LOC102656905,protein_coding,102656905,nuclear receptor-binding factor 2,146.3793871,0.922470844,0.272297805,3.387727798,0.000704742,0.023269823
LOC412452,protein_coding,412452,max-like protein X,165.3639551,0.775988443,0.229041367,3.387983813,0.000704084,0.023269823
LOC410332,protein_coding,410332,breast cancer anti-estrogen resistance protein 3,273.6827462,1.200159376,0.354413913,3.386321283,0.000708364,0.023301166
LOC552279,protein_coding,552279,sodium-independent sulfate anion transporter,78.64824079,1.160089068,0.343197999,3.380232615,0.000724245,0.023556881
LOC412670,protein_coding,412670,probable phosphoserine aminotransferase,785.2614041,0.859001795,0.254118381,3.380321377,0.000724011,0.023556881
LOC724464,protein_coding,724464,cuticular protein,39.71696259,-2.253245151,0.666542096,-3.380499392,0.000723542,0.023556881
LOC410559,protein_coding,410559,tubulin beta chain,36.49654267,-1.87219833,0.554075285,-3.37896019,0.000727605,0.023578203
LOC102653832,protein_coding,102653832,uncharacterized LOC102653832,601.5186193,-4.258135762,1.26234976,-3.373182218,0.000743048,0.02398943
CPR28,protein_coding,412202,cuticular protein 28,251.5362105,-1.127258807,0.334665854,-3.368311385,0.000756301,0.024327225
Syt20,protein_coding,410052,synaptotagmin 20,55.60187842,2.190701608,0.652110768,3.359401063,0.000781116,0.02503305
LOC551848,protein_coding,551848,protocadherin-like wing polarity protein stan,96.58938856,-1.604274883,0.478678715,-3.351464837,0.000803852,0.025667333
LOC413265,protein_coding,413265,uncharacterized LOC413265,139.8102332,-1.040882787,0.310704009,-3.350078387,0.000807887,0.025702009
LOC100576225,protein_coding,100576225,uncharacterized LOC100576225,3.955422917,5.629548954,1.682460508,3.346021454,0.000819801,0.025932211
LOC409142,protein_coding,409142,sodium- and chloride-dependent transporter XTRP3,44.00064755,-1.754890538,0.524538199,-3.345591495,0.000821073,0.025932211
LOC100577629,protein_coding,100577629,uncharacterized LOC100577629,45.94835339,1.710709105,0.5118426,3.342256206,0.000831003,0.0261511
LOC552193,protein_coding,552193,proton-coupled amino acid transporter-like protein CG1139,138.2905786,1.514621222,0.453834477,3.337386865,0.000845701,0.0262811
LOC100576993,protein_coding,100576993,zinc finger protein 1,519.636791,0.889112017,0.266313326,3.338593794,0.000842036,0.0262811
LOC724558,protein_coding,724558,uncharacterized LOC724558,698.96248,0.837796452,0.250861151,3.33968192,0.000838744,0.0262811
LOC410642,protein_coding,410642,homeobox protein abdominal-B,20.96885362,-2.310673386,0.692461739,-3.336896838,0.000847194,0.0262811
LOC107964473,lncRNA,107964473,uncharacterized LOC107964473,45.14672299,1.85836107,0.557933017,3.330796013,0.00086598,0.02676862
LOC411280,protein_coding,411280,GTP-binding protein 128up,116.3649862,0.808615021,0.242948021,3.328345779,0.000873634,0.026909767
LOC410151,protein_coding,410151,retinal homeobox protein Rx2,19.33129363,-2.608306802,0.787012399,-3.314187689,0.000919098,0.02821048
LOC412768,protein_coding,412768,protein takeout,1449.608781,-1.694343619,0.51222376,-3.307819258,0.000940255,0.028758598
LOC410507,protein_coding,410507,sodium-independent sulfate anion transporter,970.8072233,-0.845273858,0.255805924,-3.30435607,0.000951948,0.029014456
LOC410799,protein_coding,410799,nucleolar GTP-binding protein 1,211.9138789,0.73262236,0.221939823,3.30099552,0.000963424,0.029261912
LOC550804,protein_coding,550804,transketolase,3474.82188,0.976869469,0.296192917,3.298085175,0.000973466,0.02934635
LOC100576876,protein_coding,100576876,uncharacterized LOC100576876,381.79943,-0.736125996,0.223126451,-3.299142672,0.000969806,0.02934635
LOC412630,protein_coding,412630,scavenger receptor class B member 1,37.14690833,-1.827056145,0.554112163,-3.297267714,0.000976304,0.02934635
LOC724169,protein_coding,724169,transcription factor kayak,246.0834261,0.924730897,0.281033584,3.29046402,0.001000223,0.029865297
Obp15,protein_coding,677664,odorant binding protein 15,625.3109382,-1.476710798,0.448792556,-3.290408406,0.001000421,0.029865297
LOC100577253,protein_coding,100577253,GRIP and coiled-coil domain-containing protein PFC0235w,132.4390626,-1.16697098,0.35524694,-3.284957164,0.001019979,0.030324282
LOC100577307,lncRNA,100577307,uncharacterized LOC100577307,49.57653872,-2.491294965,0.758571713,-3.284191752,0.001022753,0.030324282
LOC724921,protein_coding,724921,uncharacterized LOC724921,179.8798189,-1.108719082,0.3378038,-3.282139164,0.001030227,0.030442349
CPR2,protein_coding,727197,cuticular protein 2,214.9217695,-2.863934498,0.87297424,-3.28066324,0.001035633,0.030498697
LOC408500,protein_coding,408500,endothelin-converting enzyme homolog,237.5379426,0.682791631,0.208307734,3.277802587,0.001046185,0.030705716
LOC725469,protein_coding,725469,kinesin 7A,20.69130679,-2.21939589,0.677483213,-3.275942261,0.001053101,0.030804968
LOC725725,protein_coding,725725,peritrophin-1,10.49359957,5.448533218,1.664417571,3.273537431,0.001062103,0.030964394
LOC725925,protein_coding,725925,prolyl 3-hydroxylase OGFOD1,62.40759026,1.134395804,0.346664248,3.27231842,0.001066694,0.030994562
LOC410448,protein_coding,410448,carcinine transporter,75.51584204,1.293441522,0.396296148,3.263825622,0.001099188,0.031832629
LOC408857,protein_coding,408857,hemicentin-1,24.04022183,2.43467043,0.748211999,3.253984744,0.001137984,0.032847039
LOC413816,protein_coding,413816,sodium-independent sulfate anion transporter,31.69792307,1.386685509,0.426454756,3.251659149,0.001147335,0.033007661
LOC100576878,protein_coding,100576878,uncharacterized LOC100576878,1411.91938,0.851145698,0.261852066,3.250483032,0.001152091,0.033035464
LOC100379261,protein_coding,100379261,uncharacterized LOC100379261,65.08935466,-1.310601402,0.403327327,-3.249473351,0.001156189,0.033044264
LOC411154,protein_coding,411154,eukaryotic translation initiation factor 4 gamma 2,1689.650259,0.564919058,0.174504286,3.237278992,0.001206754,0.034376706
LOC409468,protein_coding,409468,venom metalloproteinase 3,252.5546709,-1.61770568,0.500040826,-3.235147204,0.0012158,0.034409517
LOC411018,protein_coding,411018,kinesin 11,15.29859618,-3.018717279,0.932962393,-3.235625895,0.001213763,0.034409517
LOC409143,protein_coding,409143,venom serine protease 34,24.02548497,2.395837043,0.741756092,3.229952633,0.001238107,0.034927447
LOC724568,protein_coding,724568,calpain-C,38.86703651,-1.276194599,0.395432062,-3.227342245,0.001249459,0.035133986
LOC551703,protein_coding,551703,clavesin-2,108.9797368,-1.106435923,0.343048913,-3.225300768,0.001258404,0.035271726
LOC413590,protein_coding,413590,alkylglycerol monooxygenase,263.9891177,-0.807698861,0.250980138,-3.218178415,0.001290075,0.035700278
LOC726755,protein_coding,726755,pyrokinin-like receptor 2,97.05448345,-1.07721752,0.334448547,-3.220876666,0.001277991,0.035700278
LOC412840,protein_coding,412840,homeobox protein caupolican,54.13352093,-1.665175183,0.517312208,-3.218897909,0.001286843,0.035700278
Eif4g,protein_coding,725259,eukaryotic translation initiation factor 4 gamma,3948.044628,0.441977648,0.137305458,3.218937216,0.001286667,0.035700278
LOC552048,protein_coding,552048,flocculation protein FLO11,348.799326,-1.012136899,0.314769908,-3.215481766,0.001302258,0.035923355
LOC726997,protein_coding,726997,uncharacterized LOC726997,229.1509412,-0.859260245,0.267523411,-3.211906728,0.001318572,0.036258644
mGlutR1,protein_coding,406151,metabotropic glutamate receptor 1,128.4060255,-1.327396093,0.413748773,-3.208217591,0.001335604,0.036611512
LOC408922,protein_coding,408922,discoidin domain-containing receptor 2,35.85047251,2.406041633,0.750203396,3.207185738,0.001340404,0.036627911
LOC726019,protein_coding,726019,protein PTHB1-like,24.73374335,1.469799578,0.459044853,3.201864845,0.00136541,0.037136071
LOC725254,protein_coding,725254,endothelial zinc finger protein induced by tumor necrosis factor alpha,81.51462158,1.239740831,0.387247179,3.20141992,0.001367521,0.037136071
LOC725546,protein_coding,725546,DDB1- and CUL4-associated factor 6,370.5240144,0.707500626,0.221433262,3.195096427,0.001397841,0.037827271
LOC725325,protein_coding,725325,glucose-6-phosphate 1-dehydrogenase,655.5406554,-0.954261045,0.298737727,-3.194310462,0.001401653,0.037827271
LOC409141,protein_coding,409141,sugar transporter SWEET1,554.6657208,0.565496784,0.177138859,3.192392615,0.001410994,0.037961835
LOC408992,protein_coding,408992,NPC intracellular cholesterol transporter 1 homolog 1b,157.39266,1.774823418,0.557447177,3.183841428,0.001453346,0.038892114
LOC551913,protein_coding,551913,protein CREG1,1340.902695,0.717155473,0.22531449,3.182908793,0.001458035,0.038892114
LOC725477,protein_coding,725477,transmembrane protein 245,121.1342215,-0.913864215,0.287132547,-3.182725971,0.001458956,0.038892114
LOC725804,protein_coding,725804,cuticle protein 18.7,17.27330672,-6.38179862,2.008739301,-3.177016857,0.001487984,0.039544986
LOC410021,protein_coding,410021,"protein Skeletor, isoforms B/C",36.49458117,-1.810911462,0.571573935,-3.16828909,0.00153339,0.040504719
LOC113219006,protein_coding,113219006,transmembrane protease serine 9-like,69.22420488,-1.828251632,0.576948974,-3.168827254,0.001530553,0.040504719
LOC552177,protein_coding,552177,uncharacterized LOC552177,64.38323071,-1.355738606,0.429322234,-3.157857894,0.00158933,0.041855561
LOC410533,protein_coding,410533,ceramide-1-phosphate transfer protein,398.8576841,1.247599379,0.39577323,3.152308654,0.001619849,0.042530807
LOC100578625,protein_coding,100578625,tetra-peptide repeat homeobox protein 1,208.6770205,-1.918496993,0.609214295,-3.149133252,0.001637555,0.04286657
LOC409787,protein_coding,409787,"paramyosin, long form",1156.776065,-1.459194057,0.464129249,-3.143939021,0.001666902,0.043504138
