Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,gene_name,gene_gi,gene_beebase,gene_id,product
110,XM_006560801.3,3.07577e-07,2.44356e-05,9.354889028,1.827575113,4.717383024,30.26222157,0.125407482,4.884638707,0.852531078,4.884638707,LOC102654184,LOC102654184,,102654184,"PREDICTED: Apis mellifera plectin (LOC102654184), mRNA."
111,XM_623972.6,3.15003e-07,2.48001e-05,1.424987242,0.278631155,9.737927496,0.701022294,0.003395507,0.111411621,0.113057474,0.113057474,LOC551580,LOC551580,GB42195,551580,"PREDICTED: Apis mellifera ubiquitin-related modifier 1 (LOC551580),"
112,XM_026440386.1,3.33499e-07,2.57916e-05,-1.498308751,0.293586844,9.271733839,0.773401993,0.001956728,0.122947346,0.127333125,0.127333125,LOC727333,LOC727333,GB42217,727333,PREDICTED: Apis mellifera acyl-CoA Delta(11) desaturase
113,XM_026440388.1,3.33499e-07,2.57916e-05,-1.498308751,0.293586844,9.271733839,0.773401993,0.001956728,0.122947346,0.127333125,0.127333125,LOC113218558,LOC113218558,,113218558,PREDICTED: Apis mellifera acyl-CoA Delta(11) desaturase-like
114,NM_001278328.1,4.40864e-07,3.37957e-05,-1.386865694,0.274604597,10.50985422,0.667508158,0.001383893,0.111727634,0.099280466,0.111727634,LOC551635,LOC551635,,551635,"Apis mellifera uncharacterized LOC551635 (LOC551635), mRNA."
115,XM_397185.5,5.87907e-07,4.46758e-05,1.318060392,0.263868144,10.27869715,0.568367457,0.002129429,0.056848693,0.102310167,0.102310167,LOC413746,LOC413746,GB46008,413746,"PREDICTED: Apis mellifera adrenodoxin (LOC413746), mRNA."
116,XM_001121130.5,6.20666e-07,4.67586e-05,3.565947263,0.715382332,8.739342723,4.428920221,0.015742181,0.75191564,0.151506369,0.75191564,LOC725258,LOC725258,GB42351,725258,PREDICTED: Apis mellifera very-long-chain 3-oxoacyl-CoA reductase
117,XM_392284.7,6.53234e-07,4.87916e-05,1.358097666,0.272996794,9.912419734,0.573561736,0.002851804,0.022439389,0.108939071,0.108939071,LOC408750,LOC408750,GB55853,408750,PREDICTED: Apis mellifera pre-mRNA-processing factor 19
118,XM_006572117.3,7.32476e-07,5.42467e-05,-2.196581779,0.443525503,8.616139581,1.6835493,0.005654648,0.28941766,0.158635007,0.28941766,LOC100576623,LOC100576623,,100576623,PREDICTED: Apis mellifera piggyBac transposable element-derived
119,XM_624866.6,8.21723e-07,5.98952e-05,-1.450781254,0.294267987,9.296019887,0.707446561,0.003429668,0.09159119,0.126460804,0.126460804,LOC552492,LOC552492,GB54108,552492,PREDICTED: Apis mellifera dual specificity protein phosphatase 3
120,XM_397138.7,8.22454e-07,5.98952e-05,-2.458347283,0.498654352,12.5312264,2.111428804,0.000512897,0.372471346,0.093157653,0.372471346,LOC413697,LOC413697,GB49937,413697,"PREDICTED: Apis mellifera PTS-dependent dihydroxyacetone kinase 1,"
121,XM_026441982.1,8.30767e-07,6.00006e-05,1.237446256,0.251105297,11.24655394,0.532680454,0.001110273,0.090512831,0.093470533,0.093470533,LOC409624,LOC409624,GB46290,409624,"PREDICTED: Apis mellifera acetyl-coenzyme A synthetase (LOC409624),"
122,NM_001011564.2,8.43443e-07,6.04168e-05,-3.485736265,0.707758353,5.615908083,4.246213456,0.099304734,0.652078095,0.560491737,0.652078095,Mrjp8,Mrjp8,,406067,"Apis mellifera major royal jelly protein 8 (Mrjp8), mRNA."
123,XM_001120565.5,8.65895e-07,6.10247e-05,-1.86165887,0.378393828,9.025808747,1.211550392,0.0052045,0.209568334,0.137103217,0.209568334,LOC726446,LOC726446,,726446,"PREDICTED: Apis mellifera uncharacterized LOC726446 (LOC726446),"
124,XM_026446273.1,8.63698e-07,6.10247e-05,-1.250821741,0.25421166,10.86037753,0.522666765,0.001007134,0.065618187,0.095928219,0.095928219,LOC726218,LOC726218,GB47436,726218,"PREDICTED: Apis mellifera acetyl-CoA acetyltransferase,"
125,XM_394018.7,9.00947e-07,6.2987e-05,1.322223646,0.269175498,10.03786743,0.562837571,0.002305463,0.045638237,0.10637771,0.10637771,LOC410539,LOC410539,GB52724,410539,"PREDICTED: Apis mellifera protein 5NUC (LOC410539), mRNA."
126,XM_624375.5,1.03165e-06,7.15521e-05,1.321715582,0.270538229,10.00537762,0.558543759,0.002776849,0.04030332,0.107009551,0.107009551,LOC551992,LOC551992,GB52500,551992,PREDICTED: Apis mellifera rRNA 2'-O-methyltransferase fibrillarin
127,XM_006570324.3,1.05965e-06,7.29153e-05,-1.394975029,0.285842323,10.2557078,0.6818336,0.00192286,0.120635891,0.102655064,0.120635891,LOC726522,LOC726522,GB43132,726522,"PREDICTED: Apis mellifera ketohexokinase (LOC726522), mRNA."
128,NM_001136207.1,1.08543e-06,7.29659e-05,7.194724405,1.475694899,3.356331743,18.1424283,0.182024827,3.084488325,1.629083517,3.084488325,Fibroin2,Fibroin2,,100192200,"Apis mellifera silk fibroin 2 (Fibroin2), mRNA."
129,XM_395145.5,1.07327e-06,7.29659e-05,1.97660634,0.405232768,10.17650486,1.369148103,0.003226209,0.243094186,0.103910404,0.243094186,LOC411677,LOC411677,GB53037,411677,PREDICTED: Apis mellifera mitochondrial pyruvate carrier 1
130,XR_001702291.2,1.0852e-06,7.29659e-05,-2.378025343,0.487747711,6.819180485,1.873367188,0.02628677,0.194795516,0.330559974,0.330559974,LOC107964114,LOC107964114,,107964114,PREDICTED: Apis mellifera uncharacterized LOC107964114
131,XM_026443330.1,1.10557e-06,7.3721e-05,-1.270899472,0.26086582,10.40853369,0.539000605,0.001561318,0.066494888,0.100515146,0.100515146,LOC725539,LOC725539,GB47349,725539,PREDICTED: Apis mellifera phosphoacetylglucosamine mutase
132,XM_006562266.3,1.11353e-06,7.3721e-05,-6.015054076,1.235013954,6.321824932,12.68457402,0.242881607,2.045007594,0.408265025,2.045007594,LOC552070,LOC552070,GB40704,552070,"PREDICTED: Apis mellifera dynein intermediate chain 2, ciliary"
133,XM_026443615.1,1.14897e-06,7.52833e-05,1.427517612,0.293471807,10.30356062,0.714692802,0.00207345,0.127115103,0.101946629,0.127115103,LOC550935,LOC550935,GB44884,550935,"PREDICTED: Apis mellifera splicing factor 3B subunit 3 (LOC550935),"
134,XM_026443036.1,1.15436e-06,7.52833e-05,-3.06975775,0.631206913,12.75773395,3.305130392,0.000513037,0.597120213,0.094356257,0.597120213,LOC107964964,LOC107964964,,107964964,PREDICTED: Apis mellifera uncharacterized LOC107964964
135,XM_392381.5,1.19641e-06,7.74478e-05,-1.731344208,0.356520177,10.8469398,1.051793795,0.001229378,0.189430577,0.096034544,0.189430577,LOC408851,LOC408851,GB44533,408851,PREDICTED: Apis mellifera putative cysteine proteinase CG12163
136,XM_026440687.1,1.46117e-06,9.3891e-05,-1.221033072,0.253511817,10.95345147,0.521913197,0.001170575,0.09212526,0.095231787,0.095231787,LOC550749,LOC550749,GB48881,550749,"PREDICTED: Apis mellifera C-1-tetrahydrofolate synthase,"
137,XM_624510.6,1.48699e-06,9.48527e-05,1.273906236,0.264681607,10.2154266,0.568106724,0.001804279,0.099765215,0.103280251,0.103280251,LOC552130,LOC552130,GB47970,552130,"PREDICTED: Apis mellifera alpha-aminoadipic semialdehyde synthase,"
138,XM_393352.7,1.4987e-06,9.4907e-05,1.576127576,0.327581329,8.686954288,0.824702498,0.006486583,0.092824738,0.154477707,0.154477707,LOC409862,LOC409862,GB52688,409862,PREDICTED: Apis mellifera serine/arginine-rich splicing factor 2
139,XM_006569252.3,1.54009e-06,9.68264e-05,1.195882413,0.248833101,11.63544595,0.470804875,0.000761023,0.051444542,0.092115845,0.092115845,LOC413805,LOC413805,GB41266,413805,PREDICTED: Apis mellifera H/ACA ribonucleoprotein complex subunit 4
140,XM_006570236.3,1.58108e-06,9.86934e-05,1.21698175,0.253500642,13.00463403,0.467505856,0.000279237,0.028711366,0.096114626,0.096114626,LOC409728,LOC409728,GB11132,409728,"PREDICTED: Apis mellifera 40S ribosomal protein S5 (LOC409728),"
141,XM_394354.7,1.86229e-06,0.000115422,-1.234396214,0.258901513,10.5355401,0.476635567,0.001556328,0.022837876,0.098988662,0.098988662,LOC410878,LOC410878,GB52496,410878,"PREDICTED: Apis mellifera epoxide hydrolase 4 (LOC410878),"
142,XM_006560586.3,1.88034e-06,0.000115721,1.74049209,0.365198743,8.146856886,1.011047346,0.010049141,0.117767774,0.190006041,0.190006041,LOC408817,LOC408817,GB49543,408817,PREDICTED: Apis mellifera alanine--glyoxylate aminotransferase
143,XM_624697.6,1.9781e-06,0.000120885,1.445285142,0.303909107,11.49571213,0.737487637,0.001141809,0.137399309,0.092475739,0.137399309,LOC552322,LOC552322,GB18954,552322,"PREDICTED: Apis mellifera histone H2A (LOC552322), mRNA."
144,XM_394152.7,2.06005e-06,0.00012502,1.270442413,0.267605673,10.11266535,0.49670359,0.002417223,0.013203293,0.105001971,0.105001971,LOC410675,LOC410675,,410675,"PREDICTED: Apis mellifera maternal B9.10 protein (LOC410675), mRNA."
145,XM_006572225.3,2.08656e-06,0.000125755,1.342601898,0.282959528,10.21081782,0.636853271,0.002408858,0.117690284,0.103353512,0.117690284,LOC411781,LOC411781,GB50629,411781,PREDICTED: Apis mellifera sodium/potassium/calcium exchanger 4
146,XM_001122097.5,2.2184e-06,0.000132785,1.363603305,0.288139732,9.465644827,0.613335548,0.003757811,0.065631384,0.120778946,0.120778946,LOC726354,LOC726354,GB54354,726354,PREDICTED: Apis mellifera serine-rich adhesin for platelets
147,XM_026444510.1,2.299e-06,0.000136673,1.758131665,0.372076407,8.079961321,1.093437109,0.011786926,0.195874354,0.195312115,0.195874354,LOC413123,LOC413123,GB40657,413123,"PREDICTED: Apis mellifera uncharacterized LOC413123 (LOC413123),"
148,XM_006557739.3,2.35101e-06,0.000138821,-1.180142506,0.249996189,12.57187277,0.458392339,0.000402988,0.050311311,0.093344154,0.093344154,LOC552756,LOC552756,GB54331,552756,"PREDICTED: Apis mellifera cathepsin L1 (LOC552756), mRNA."
149,NM_001134227.1,2.56654e-06,0.000148212,3.304083441,0.702582198,5.523014457,3.594276537,0.15543947,0.243543432,0.584993148,0.584993148,LOC408474,LOC408474,,408474,"Apis mellifera apyrase (LOC408474), mRNA."
150,XM_006564009.2,2.57349e-06,0.000148212,-1.18540857,0.252095561,12.86106644,0.485414877,0.000294447,0.079526595,0.095033811,0.095033811,LOC726175,LOC726175,GB11862,726175,"PREDICTED: Apis mellifera nuclear protein 1 (LOC726175), mRNA."
151,XM_026440409.1,2.5446e-06,0.000148212,1.25385312,0.266520787,10.15549112,0.503400327,0.002288387,0.037406655,0.104261608,0.104261608,LOC409560,LOC409560,GB49597,409560,PREDICTED: Apis mellifera eukaryotic translation initiation factor
152,XM_623081.5,2.5779e-06,0.000148212,-1.606635648,0.341701447,13.99726906,0.914495286,0.00015057,0.174989248,0.108439329,0.174989248,LOC550687,LOC550687,GB49240,550687,"PREDICTED: Apis mellifera aldehyde dehydrogenase, mitochondrial"
153,XM_624703.5,2.61447e-06,0.000149333,-1.640960582,0.349215367,8.961730348,0.954167137,0.004350898,0.178576161,0.140029788,0.178576161,LOC552327,LOC552327,GB46041,552327,PREDICTED: Apis mellifera
154,XM_006557415.3,2.6382e-06,0.000149709,6.132687723,1.30561965,2.582192031,11.63385019,0.204173763,0.234441961,2.352790243,2.352790243,LOC100577537,LOC100577537,GB46629,100577537,PREDICTED: Apis mellifera uncharacterized LOC100577537
155,XM_391829.7,2.72505e-06,0.00015364,1.732187836,0.369295109,8.093226468,1.063584226,0.010327244,0.193975026,0.194241072,0.194241072,LOC408276,LOC408276,GB48811,408276,PREDICTED: Apis mellifera ATP-dependent RNA helicase bel
156,XM_623543.6,2.98501e-06,0.000167218,1.191068494,0.254945877,10.8454169,0.461434591,0.00144941,0.04335227,0.09604669,0.09604669,LOC551148,LOC551148,GB49421,551148,PREDICTED: Apis mellifera coiled-coil domain-containing protein 25
157,XM_392687.7,3.01343e-06,0.000167735,2.842765185,0.608741904,6.675950512,2.869074215,0.046486758,0.5093633,0.350979155,0.5093633,LOC409163,LOC409163,GB48174,409163,"PREDICTED: Apis mellifera uncharacterized LOC409163 (LOC409163),"
158,XM_026443365.1,3.07706e-06,0.000170193,-4.03489049,0.864815631,14.76732429,5.78158967,0.000221278,1.121637836,0.124974447,1.121637836,LOC724838,LOC724838,GB46367,724838,"PREDICTED: Apis mellifera uncharacterized LOC724838 (LOC724838),"
159,XM_003251578.4,3.1991e-06,0.00017583,2.195168371,0.471308473,7.000555957,1.523609711,0.026561473,0.070914099,0.306636043,0.306636043,LOC725344,LOC725344,,725344,"PREDICTED: Apis mellifera histone H2B (LOC725344), mRNA."
160,XM_016914953.2,3.34401e-06,0.000182645,2.480502449,0.533616567,7.661815459,2.187563688,0.019410236,0.407709724,0.233348662,0.407709724,LOC107965199,LOC107965199,,107965199,PREDICTED: Apis mellifera UDP-glucuronosyltransferase 1-1
161,XM_016912946.2,3.52196e-06,0.00019117,1.847725888,0.398408664,7.885923083,1.214702644,0.015845492,0.222248704,0.211991016,0.222248704,LOC726343,LOC726343,GB49691,726343,"PREDICTED: Apis mellifera uncharacterized LOC726343 (LOC726343),"
162,XM_623494.6,3.63306e-06,0.000195983,-1.443156537,0.311606658,8.9422607,0.665652476,0.004693462,0.046359338,0.140954602,0.140954602,LOC412231,LOC412231,GB50272,412231,"PREDICTED: Apis mellifera trans-1,2-dihydrobenzene-1,2-diol"
163,XM_006569558.3,3.71048e-06,0.000198402,-1.363556179,0.294697202,9.296580149,0.646880828,0.003828802,0.107540188,0.126440859,0.126440859,LOC411997,LOC411997,GB44772,411997,PREDICTED: Apis mellifera ATP-binding cassette sub-family G member
164,XR_410211.3,3.72331e-06,0.000198402,3.769028243,0.814703356,5.735669903,5.058162039,0.140656072,0.854956265,0.530542646,0.854956265,LOC102654387,LOC102654387,,102654387,PREDICTED: Apis mellifera uncharacterized LOC102654387
165,XM_624319.5,4.01829e-06,0.000210839,-1.196933574,0.259614066,10.50481528,0.452424726,0.001760511,0.026526654,0.099338684,0.099338684,LOC551936,LOC551936,GB45582,551936,PREDICTED: Apis mellifera facilitated trehalose transporter Tret1
166,XM_393875.4,4.06144e-06,0.000210839,1.324194525,0.2873553,9.483478806,0.54338014,0.00363765,0.018028347,0.120221953,0.120221953,LOC410395,LOC410395,GB52058,410395,"PREDICTED: Apis mellifera chromobox protein homolog 1 (LOC410395),"
167,XM_006570570.3,4.07732e-06,0.000210839,-1.603501312,0.348027264,16.24310709,0.877336991,3.17294e-05,0.132433338,0.181652736,0.181652736,LOC102654405,LOC102654405,,102654405,PREDICTED: Apis mellifera uncharacterized LOC102654405
168,XR_411131.3,4.07392e-06,0.000210839,-1.4264617,0.309590554,11.65471378,0.725453468,0.000832742,0.142936725,0.092077293,0.142936725,LOC102653599,LOC102653599,,102653599,PREDICTED: Apis mellifera uncharacterized LOC102653599
169,XM_006572293.3,4.00809e-06,0.000210839,-1.80292064,0.391007455,7.804966623,1.062932636,0.009859521,0.099860211,0.219470724,0.219470724,LOC551782,LOC551782,GB48190,551782,"PREDICTED: Apis mellifera bestrophin-4 (LOC551782), mRNA."
170,XM_006570673.2,4.21807e-06,0.000216834,-1.606586495,0.349232305,8.361732415,0.900968531,0.008308702,0.149981899,0.174636102,0.174636102,LOC409972,LOC409972,GB42372,409972,"PREDICTED: Apis mellifera uncharacterized LOC409972 (LOC409972),"
171,XR_003305959.1,4.33936e-06,0.000221764,2.604389744,0.566858201,6.621813294,2.420447645,0.036814857,0.445177473,0.359080499,0.445177473,LOC113219197,LOC113219197,,113219197,PREDICTED: Apis mellifera uncharacterized LOC113219197
172,XM_003251457.4,4.71714e-06,0.000239669,-1.670020401,0.364873077,8.251511662,0.996449277,0.006972292,0.192726252,0.182193577,0.192726252,LOC100578966,LOC100578966,GB46461,100578966,"PREDICTED: Apis mellifera toll-like receptor 6 (LOC100578966),"
173,XM_392405.7,4.92578e-06,0.000248823,-1.198387941,0.262348469,10.31524284,0.493037128,0.001460925,0.076285364,0.101779154,0.101779154,LOC408875,LOC408875,GB53550,408875,"PREDICTED: Apis mellifera heat shock protein beta-1 (LOC408875),"
174,XM_026442183.1,5.1781e-06,0.000260066,1.400798175,0.30736517,9.041276303,0.671946713,0.00528566,0.098809408,0.136424362,0.136424362,LOC725057,LOC725057,GB47925,725057,"PREDICTED: Apis mellifera coatomer subunit beta (LOC725057), mRNA."
175,XM_006571927.3,5.40843e-06,0.000270082,-2.392003667,0.525913069,6.442304944,1.81956873,0.027288221,0.101542114,0.387588614,0.387588614,LOC412515,LOC412515,GB48511,412515,"PREDICTED: Apis mellifera phospholipase B1, membrane-associated"
176,XM_393377.6,5.53435e-06,0.000274799,1.622358429,0.357077097,8.260914233,0.839099575,0.009734428,0.052122463,0.181521652,0.181521652,LOC409887,LOC409887,GB55012,409887,"PREDICTED: Apis mellifera transcription factor Dp-1 (LOC409887),"
177,XM_394182.7,6.40037e-06,0.000315564,-2.229485035,0.494045436,7.498962212,1.784078128,0.015053542,0.351067797,0.249970737,0.351067797,LOC410705,LOC410705,GB55330,410705,PREDICTED: Apis mellifera synaptic vesicle glycoprotein 2C
178,XM_006559537.3,6.42756e-06,0.000315564,-1.641006087,0.363713163,9.451529693,0.966615011,0.003156414,0.195274483,0.121225109,0.195274483,LOC552279,LOC552279,GB40392,552279,PREDICTED: Apis mellifera sodium-independent sulfate anion
179,XM_392899.7,6.93536e-06,0.000338593,1.2816864,0.285093991,14.64300075,0.564580915,0.000101687,0.089604446,0.121816188,0.121816188,LOC409384,LOC409384,GB54372,409384,"PREDICTED: Apis mellifera heat shock protein 60A (LOC409384), mRNA."
180,XM_624984.5,7.56632e-06,0.000367345,1.370390647,0.306088783,12.63402747,0.675819569,0.000414963,0.140120551,0.093653388,0.140120551,LOC552610,LOC552610,GB47610,552610,"PREDICTED: Apis mellifera cytochrome c oxidase subunit 5B,"
181,XM_026445865.1,7.89417e-06,0.000381145,-1.87047641,0.41863521,7.49365182,1.169512761,0.012358419,0.137526783,0.25052474,0.25052474,LOC413532,LOC413532,GB54367,413532,"PREDICTED: Apis mellifera phospholipase A1 (LOC413532), transcript"
182,XM_001119823.5,8.01922e-06,0.000385055,-4.875279088,1.091968455,3.520516409,8.561377986,0.168306136,1.620286525,1.506452551,1.620286525,LOC724626,LOC724626,GB50946,724626,"PREDICTED: Apis mellifera uncharacterized LOC724626 (LOC724626),"
183,XM_393761.7,8.06487e-06,0.000385131,1.112202823,0.249179828,12.4182986,0.400187738,0.000431672,0.035929832,0.092704208,0.092704208,LOC410280,LOC410280,GB43229,410280,PREDICTED: Apis mellifera GTP-binding nuclear protein Ran
184,XM_016917870.2,8.22699e-06,0.000390738,1.737328188,0.389606221,8.368213278,1.087644379,0.01007303,0.217616481,0.174212773,0.217616481,LOC107966053,LOC107966053,,107966053,PREDICTED: Apis mellifera uncharacterized LOC107966053
185,NM_001242576.1,8.47024e-06,0.000398437,-2.377693883,0.533960463,9.973128016,2.038164992,0.002771071,0.424899593,0.107658121,0.424899593,LOC726880,LOC726880,GB52275,726880,Apis mellifera pancreatic lipase-related protein 2-like
186,XM_396321.6,8.4803e-06,0.000398437,-1.791614334,0.402367161,7.688279443,1.027941344,0.012123418,0.069097541,0.23072558,0.23072558,LOC412869,LOC412869,GB46142,412869,PREDICTED: Apis mellifera sarcoplasmic calcium-binding protein
187,XM_006564367.2,8.93325e-06,0.000413057,-5.512430695,1.2411182,2.931941905,9.869021443,0.317058515,0.624133725,1.993503067,1.993503067,LOC413833,LOC413833,GB47270,413833,"PREDICTED: Apis mellifera cytochrome P450 4C1 (LOC413833), mRNA."
188,XM_003249048.4,8.85573e-06,0.000413057,2.326832429,0.523662926,6.782838074,1.953312177,0.034270763,0.377063526,0.335606862,0.377063526,LOC726072,LOC726072,GB49639,726072,"PREDICTED: Apis mellifera putative defense protein 3 (LOC726072),"
189,XM_026441932.1,8.8882e-06,0.000413057,2.442247423,0.54973491,7.788718476,2.152021908,0.018818453,0.434494254,0.221005672,0.434494254,LOC411706,LOC411706,GB42468,411706,"PREDICTED: Apis mellifera phospholipase B1, membrane-associated"
190,XM_001121007.5,9.10841e-06,0.000418939,-1.339843155,0.301948452,9.443869484,0.647961345,0.003030222,0.13372908,0.121469217,0.13372908,LOC725122,LOC725122,GB49169,725122,"PREDICTED: Apis mellifera uncharacterized LOC725122 (LOC725122),"
191,XM_026442759.1,9.40665e-06,0.000430391,1.598755357,0.360861772,9.006785993,0.923071069,0.005975121,0.189356706,0.137952965,0.189356706,LOC102655120,LOC102655120,,102655120,PREDICTED: Apis mellifera hepatocyte nuclear factor 4-gamma
192,XM_006568011.3,9.73601e-06,0.000443141,1.442638069,0.326170651,8.708206645,0.741427148,0.006319766,0.140012445,0.153261174,0.153261174,LOC412655,LOC412655,GB54809,412655,"PREDICTED: Apis mellifera uncharacterized LOC412655 (LOC412655),"
